x,y,depth
456,9,0.3760
460,9,0.3835
464,9,0.3801
468,9,0.3704
472,9,0.3572
476,9,0.3397
480,9,0.3178
484,9,0.2944
488,9,0.2747
492,9,0.2618
496,9,0.2561
500,9,0.2563
504,9,0.2601
508,9,0.2653
512,9,0.2708
516,9,0.2766
520,9,0.2836
524,9,0.2910
528,9,0.2972
532,9,0.3007
536,9,0.3011
540,9,0.2981
544,9,0.2919
548,9,0.2835
552,9,0.2762
556,9,0.2736
560,9,0.2772
564,9,0.2845
568,9,0.2904
572,9,0.2907
576,9,0.2857
580,9,0.2784
584,9,0.2718
588,9,0.2663
592,9,0.2607
596,9,0.2549
600,9,0.2497
604,9,0.2464
608,9,0.2450
612,9,0.2431
616,9,0.2377
620,9,0.2283
624,9,0.2177
628,9,0.2090
632,9,0.2038
636,9,0.2015
0,10,0.1757
4,10,0.1741
8,10,0.1712
12,10,0.1698
16,10,0.1703
20,10,0.1694
24,10,0.1635
28,10,0.1522
32,10,0.1396
36,10,0.1305
40,10,0.1265
44,10,0.1256
48,10,0.1251
52,10,0.1237
56,10,0.1221
60,10,0.1212
64,10,0.1211
68,10,0.1208
72,10,0.1196
76,10,0.1173
80,10,0.1151
84,10,0.1150
88,10,0.1201
92,10,0.1326
96,10,0.1518
100,10,0.1731
104,10,0.1908
108,10,0.2012
112,10,0.2054
116,10,0.2072
120,10,0.2102
124,10,0.2149
128,10,0.2190
132,10,0.2195
136,10,0.2139
140,10,0.2009
144,10,0.1824
148,10,0.1628
152,10,0.1482
156,10,0.1423
160,10,0.1440
164,10,0.1477
168,10,0.1476
172,10,0.1415
176,10,0.1319
180,10,0.1223
184,10,0.1154
188,10,0.1118
192,10,0.1106
196,10,0.1101
200,10,0.1100
204,10,0.1101
208,10,0.1107
212,10,0.1115
216,10,0.1123
220,10,0.1137
224,10,0.1153
228,10,0.1156
232,10,0.1138
236,10,0.1110
240,10,0.1105
244,10,0.1148
248,10,0.1240
252,10,0.1350
256,10,0.1432
260,10,0.1449
264,10,0.1393
268,10,0.1294
272,10,0.1194
276,10,0.1131
280,10,0.1123
284,10,0.1166
288,10,0.1242
292,10,0.1321
296,10,0.1375
300,10,0.1381
304,10,0.1337
308,10,0.1261
312,10,0.1186
316,10,0.1140
320,10,0.1129
324,10,0.1146
328,10,0.1179
332,10,0.1216
336,10,0.1236
340,10,0.1220
344,10,0.1168
348,10,0.1116
352,10,0.1113
356,10,0.1185
360,10,0.1317
364,10,0.1460
368,10,0.1571
372,10,0.1628
376,10,0.1637
380,10,0.1612
384,10,0.1578
388,10,0.1562
392,10,0.1597
396,10,0.1743
400,10,0.2047
404,10,0.2479
408,10,0.2929
412,10,0.3251
416,10,0.3354
420,10,0.3247
424,10,0.3032
428,10,0.2854
432,10,0.2800
436,10,0.2836
440,10,0.2910
444,10,0.3030
448,10,0.3240
452,10,0.3527
456,10,0.3774
460,10,0.3888
464,10,0.3877
468,10,0.3798
472,10,0.3687
476,10,0.3533
480,10,0.3331
484,10,0.3107
488,10,0.2915
492,10,0.2789
496,10,0.2735
500,10,0.2740
504,10,0.2783
508,10,0.2842
512,10,0.2902
516,10,0.2962
520,10,0.3030
524,10,0.3096
528,10,0.3142
532,10,0.3153
536,10,0.3129
540,10,0.3074
544,10,0.2994
548,10,0.2901
552,10,0.2827
556,10,0.2802
560,10,0.2842
564,10,0.2920
568,10,0.2986
572,10,0.2995
576,10,0.2947
580,10,0.2875
584,10,0.2807
588,10,0.2748
592,10,0.2688
596,10,0.2622
600,10,0.2561
604,10,0.2519
608,10,0.2497
612,10,0.2469
616,10,0.2408
620,10,0.2311
624,10,0.2203
628,10,0.2119
632,10,0.2071
636,10,0.2051
0,11,0.1754
4,11,0.1735
8,11,0.1699
12,11,0.1677
16,11,0.1676
20,11,0.1665
24,11,0.1604
28,11,0.1490
32,11,0.1365
36,11,0.1276
40,11,0.1239
44,11,0.1233
48,11,0.1234
52,11,0.1227
56,11,0.1221
60,11,0.1222
64,11,0.1230
68,11,0.1234
72,11,0.1226
76,11,0.1203
80,11,0.1176
84,11,0.1168
88,11,0.1211
92,11,0.1323
96,11,0.1499
100,11,0.1697
104,11,0.1863
108,11,0.1965
112,11,0.2017
116,11,0.2051
120,11,0.2096
124,11,0.2150
128,11,0.2195
132,11,0.2204
136,11,0.2156
140,11,0.2036
144,11,0.1856
148,11,0.1659
152,11,0.1508
156,11,0.1443
160,11,0.1453
164,11,0.1480
168,11,0.1470
172,11,0.1401
176,11,0.1298
180,11,0.1199
184,11,0.1127
188,11,0.1088
192,11,0.1075
196,11,0.1072
200,11,0.1075
204,11,0.1082
208,11,0.1096
212,11,0.1108
216,11,0.1119
220,11,0.1130
224,11,0.1144
228,11,0.1150
232,11,0.1139
236,11,0.1119
240,11,0.1121
244,11,0.1165
248,11,0.1254
252,11,0.1359
256,11,0.1438
260,11,0.1454
264,11,0.1402
268,11,0.1307
272,11,0.1209
276,11,0.1146
280,11,0.1136
284,11,0.1179
288,11,0.1259
292,11,0.1346
296,11,0.1408
300,11,0.1418
304,11,0.1373
308,11,0.1290
312,11,0.1207
316,11,0.1153
320,11,0.1137
324,11,0.1150
328,11,0.1181
332,11,0.1214
336,11,0.1232
340,11,0.1213
344,11,0.1162
348,11,0.1111
352,11,0.1110
356,11,0.1183
360,11,0.1314
364,11,0.1456
368,11,0.1567
372,11,0.1626
376,11,0.1637
380,11,0.1616
384,11,0.1583
388,11,0.1563
392,11,0.1591
396,11,0.1729
400,11,0.2025
404,11,0.2454
408,11,0.2908
412,11,0.3241
416,11,0.3356
420,11,0.3254
424,11,0.3028
428,11,0.2815
432,11,0.2710
436,11,0.2698
440,11,0.2749
444,11,0.2885
448,11,0.3148
452,11,0.3505
456,11,0.3812
460,11,0.3963
464,11,0.3968
468,11,0.3902
472,11,0.3808
476,11,0.3674
480,11,0.3487
484,11,0.3272
488,11,0.3084
492,11,0.2958
496,11,0.2905
500,11,0.2911
504,11,0.2958
508,11,0.3020
512,11,0.3083
516,11,0.3144
520,11,0.3209
524,11,0.3266
528,11,0.3296
532,11,0.3284
536,11,0.3233
540,11,0.3152
544,11,0.3054
548,11,0.2951
552,11,0.2873
556,11,0.2848
560,11,0.2889
564,11,0.2972
568,11,0.3042
572,11,0.3056
576,11,0.3012
580,11,0.2940
584,11,0.2870
588,11,0.2809
592,11,0.2745
596,11,0.2674
600,11,0.2605
604,11,0.2554
608,11,0.2523
612,11,0.2487
616,11,0.2420
620,11,0.2319
624,11,0.2211
628,11,0.2129
632,11,0.2086
636,11,0.2070
0,12,0.1751
4,12,0.1729
8,12,0.1686
12,12,0.1657
16,12,0.1652
20,12,0.1637
24,12,0.1575
28,12,0.1461
32,12,0.1336
36,12,0.1248
40,12,0.1213
44,12,0.1211
48,12,0.1216
52,12,0.1217
56,12,0.1220
60,12,0.1231
64,12,0.1249
68,12,0.1260
72,12,0.1256
76,12,0.1233
80,12,0.1202
84,12,0.1187
88,12,0.1220
92,12,0.1321
96,12,0.1482
100,12,0.1664
104,12,0.1820
108,12,0.1922
112,12,0.1983
116,12,0.2033
120,12,0.2091
124,12,0.2153
128,12,0.2201
132,12,0.2214
136,12,0.2174
140,12,0.2063
144,12,0.1889
148,12,0.1693
152,12,0.1538
156,12,0.1467
160,12,0.1469
164,12,0.1486
168,12,0.1465
172,12,0.1387
176,12,0.1280
180,12,0.1176
184,12,0.1101
188,12,0.1059
192,12,0.1045
196,12,0.1044
200,12,0.1051
204,12,0.1064
208,12,0.1084
212,12,0.1102
216,12,0.1115
220,12,0.1125
224,12,0.1137
228,12,0.1145
232,12,0.1140
236,12,0.1130
240,12,0.1137
244,12,0.1183
248,12,0.1270
252,12,0.1370
256,12,0.1446
260,12,0.1461
264,12,0.1412
268,12,0.1320
272,12,0.1225
276,12,0.1161
280,12,0.1150
284,12,0.1193
288,12,0.1277
292,12,0.1372
296,12,0.1442
300,12,0.1457
304,12,0.1410
308,12,0.1321
312,12,0.1229
316,12,0.1167
320,12,0.1146
324,12,0.1155
328,12,0.1183
332,12,0.1212
336,12,0.1227
340,12,0.1206
344,12,0.1154
348,12,0.1105
352,12,0.1105
356,12,0.1179
360,12,0.1309
364,12,0.1450
368,12,0.1560
372,12,0.1621
376,12,0.1636
380,12,0.1619
384,12,0.1588
388,12,0.1566
392,12,0.1587
396,12,0.1716
400,12,0.2005
404,12,0.2432
408,12,0.2890
412,12,0.3234
416,12,0.3362
420,12,0.3266
424,12,0.3028
428,12,0.2782
432,12,0.2629
436,12,0.2571
440,12,0.2603
444,12,0.2758
448,12,0.3078
452,12,0.3507
456,12,0.3874
460,12,0.4057
464,12,0.4072
468,12,0.4012
472,12,0.3929
476,12,0.3810
480,12,0.3637
484,12,0.3429
488,12,0.3243
492,12,0.3117
496,12,0.3063
500,12,0.3071
504,12,0.3121
508,12,0.3187
512,12,0.3252
516,12,0.3313
520,12,0.3372
524,12,0.3418
528,12,0.3429
532,12,0.3391
536,12,0.3312
540,12,0.3206
544,12,0.3089
548,12,0.2978
552,12,0.2897
556,12,0.2873
560,12,0.2916
564,12,0.3000
568,12,0.3074
572,12,0.3091
576,12,0.3049
580,12,0.2976
584,12,0.2905
588,12,0.2841
592,12,0.2773
596,12,0.2696
600,12,0.2620
604,12,0.2561
608,12,0.2523
612,12,0.2481
616,12,0.2409
620,12,0.2305
624,12,0.2197
628,12,0.2119
632,12,0.2080
636,12,0.2068
0,13,0.1744
4,13,0.1720
8,13,0.1672
12,13,0.1638
16,13,0.1629
20,13,0.1613
24,13,0.1549
28,13,0.1434
32,13,0.1309
36,13,0.1222
40,13,0.1188
44,13,0.1189
48,13,0.1199
52,13,0.1206
56,13,0.1217
60,13,0.1238
64,13,0.1266
68,13,0.1286
72,13,0.1286
76,13,0.1263
80,13,0.1228
84,13,0.1206
88,13,0.1230
92,13,0.1319
96,13,0.1466
100,13,0.1634
104,13,0.1780
108,13,0.1882
112,13,0.1953
116,13,0.2017
120,13,0.2087
124,13,0.2156
128,13,0.2206
132,13,0.2224
136,13,0.2192
140,13,0.2091
144,13,0.1924
148,13,0.1728
152,13,0.1571
156,13,0.1494
160,13,0.1488
164,13,0.1495
168,13,0.1462
172,13,0.1376
176,13,0.1263
180,13,0.1156
184,13,0.1077
188,13,0.1032
192,13,0.1016
196,13,0.1017
200,13,0.1028
204,13,0.1047
208,13,0.1073
212,13,0.1097
216,13,0.1111
220,13,0.1120
224,13,0.1131
228,13,0.1141
232,13,0.1143
236,13,0.1141
240,13,0.1155
244,13,0.1202
248,13,0.1286
252,13,0.1382
256,13,0.1454
260,13,0.1468
264,13,0.1421
268,13,0.1332
272,13,0.1240
276,13,0.1176
280,13,0.1164
284,13,0.1207
288,13,0.1295
292,13,0.1397
296,13,0.1476
300,13,0.1496
304,13,0.1448
308,13,0.1353
312,13,0.1252
316,13,0.1182
320,13,0.1156
324,13,0.1161
328,13,0.1184
332,13,0.1210
336,13,0.1220
340,13,0.1198
344,13,0.1146
348,13,0.1098
352,13,0.1100
356,13,0.1174
360,13,0.1303
364,13,0.1442
368,13,0.1551
372,13,0.1614
376,13,0.1634
380,13,0.1621
384,13,0.1592
388,13,0.1569
392,13,0.1585
396,13,0.1705
400,13,0.1988
404,13,0.2413
408,13,0.2876
412,13,0.3231
416,13,0.3371
420,13,0.3280
424,13,0.3033
428,13,0.2755
432,13,0.2557
436,13,0.2458
440,13,0.2473
444,13,0.2652
448,13,0.3030
452,13,0.3533
456,13,0.3958
460,13,0.4167
464,13,0.4184
468,13,0.4121
472,13,0.4043
476,13,0.3935
480,13,0.3772
484,13,0.3569
488,13,0.3384
492,13,0.3257
496,13,0.3201
500,13,0.3209
504,13,0.3261
508,13,0.3330
512,13,0.3396
516,13,0.3454
520,13,0.3506
524,13,0.3539
528,13,0.3531
532,13,0.3470
536,13,0.3364
540,13,0.3235
544,13,0.3102
548,13,0.2981
552,13,0.2898
556,13,0.2874
560,13,0.2916
564,13,0.3000
568,13,0.3074
572,13,0.3093
576,13,0.3052
580,13,0.2979
584,13,0.2908
588,13,0.2842
592,13,0.2772
596,13,0.2692
600,13,0.2611
604,13,0.2546
608,13,0.2501
612,13,0.2452
616,13,0.2375
620,13,0.2268
624,13,0.2161
628,13,0.2086
632,13,0.2051
636,13,0.2041
0,14,0.1737
4,14,0.1712
8,14,0.1659
12,14,0.1621
16,14,0.1610
20,14,0.1591
24,14,0.1525
28,14,0.1409
32,14,0.1284
36,14,0.1198
40,14,0.1166
44,14,0.1169
48,14,0.1182
52,14,0.1195
56,14,0.1215
60,14,0.1245
64,14,0.1283
68,14,0.1311
72,14,0.1316
76,14,0.1293
80,14,0.1255
84,14,0.1225
88,14,0.1240
92,14,0.1318
96,14,0.1451
100,14,0.1605
104,14,0.1743
108,14,0.1846
112,14,0.1927
116,14,0.2004
120,14,0.2085
124,14,0.2159
128,14,0.2213
132,14,0.2234
136,14,0.2210
140,14,0.2119
144,14,0.1958
148,14,0.1765
152,14,0.1606
156,14,0.1525
160,14,0.1511
164,14,0.1507
168,14,0.1463
172,14,0.1367
176,14,0.1248
180,14,0.1137
184,14,0.1055
188,14,0.1007
192,14,0.0989
196,14,0.0991
200,14,0.1006
204,14,0.1031
208,14,0.1063
212,14,0.1092
216,14,0.1108
220,14,0.1116
224,14,0.1126
228,14,0.1138
232,14,0.1147
236,14,0.1153
240,14,0.1173
244,14,0.1222
248,14,0.1304
252,14,0.1396
256,14,0.1463
260,14,0.1476
264,14,0.1430
268,14,0.1344
272,14,0.1254
276,14,0.1191
280,14,0.1177
284,14,0.1220
288,14,0.1312
292,14,0.1422
296,14,0.1509
300,14,0.1534
304,14,0.1487
308,14,0.1386
312,14,0.1277
316,14,0.1198
320,14,0.1166
324,14,0.1167
328,14,0.1186
332,14,0.1207
336,14,0.1213
340,14,0.1189
344,14,0.1137
348,14,0.1091
352,14,0.1096
356,14,0.1170
360,14,0.1296
364,14,0.1432
368,14,0.1540
372,14,0.1605
376,14,0.1630
380,14,0.1623
384,14,0.1597
388,14,0.1573
392,14,0.1584
396,14,0.1698
400,14,0.1975
404,14,0.2397
408,14,0.2866
412,14,0.3230
416,14,0.3383
420,14,0.3298
424,14,0.3041
428,14,0.2734
432,14,0.2495
436,14,0.2358
440,14,0.2362
444,14,0.2566
448,14,0.3005
452,14,0.3581
456,14,0.4060
460,14,0.4288
464,14,0.4299
468,14,0.4224
472,14,0.4143
476,14,0.4042
480,14,0.3886
484,14,0.3686
488,14,0.3502
492,14,0.3371
496,14,0.3313
500,14,0.3319
504,14,0.3372
508,14,0.3442
512,14,0.3507
516,14,0.3561
520,14,0.3604
524,14,0.3623
528,14,0.3596
532,14,0.3511
536,14,0.3382
540,14,0.3232
544,14,0.3085
548,14,0.2958
552,14,0.2873
556,14,0.2849
560,14,0.2889
564,14,0.2971
568,14,0.3045
572,14,0.3064
576,14,0.3025
580,14,0.2954
584,14,0.2882
588,14,0.2816
592,14,0.2744
596,14,0.2661
600,14,0.2575
604,14,0.2504
608,14,0.2452
612,14,0.2397
616,14,0.2316
620,14,0.2208
624,14,0.2102
628,14,0.2031
632,14,0.2000
636,14,0.1993
0,15,0.1729
4,15,0.1702
8,15,0.1647
12,15,0.1606
16,15,0.1592
20,15,0.1572
24,15,0.1504
28,15,0.1386
32,15,0.1261
36,15,0.1176
40,15,0.1145
44,15,0.1150
48,15,0.1166
52,15,0.1185
56,15,0.1211
60,15,0.1251
64,15,0.1298
68,15,0.1334
72,15,0.1345
76,15,0.1323
80,15,0.1281
84,15,0.1245
88,15,0.1250
92,15,0.1317
96,15,0.1438
100,15,0.1580
104,15,0.1710
108,15,0.1815
112,15,0.1905
116,15,0.1995
120,15,0.2086
124,15,0.2165
128,15,0.2220
132,15,0.2245
136,15,0.2228
140,15,0.2145
144,15,0.1992
148,15,0.1802
152,15,0.1644
156,15,0.1559
160,15,0.1538
164,15,0.1523
168,15,0.1467
172,15,0.1361
176,15,0.1236
180,15,0.1121
184,15,0.1035
188,15,0.0984
192,15,0.0965
196,15,0.0967
200,15,0.0986
204,15,0.1016
208,15,0.1054
212,15,0.1087
216,15,0.1106
220,15,0.1113
224,15,0.1122
228,15,0.1136
232,15,0.1152
236,15,0.1166
240,15,0.1192
244,15,0.1243
248,15,0.1322
252,15,0.1409
256,15,0.1473
260,15,0.1483
264,15,0.1437
268,15,0.1355
272,15,0.1267
276,15,0.1205
280,15,0.1191
284,15,0.1234
288,15,0.1329
292,15,0.1446
296,15,0.1540
300,15,0.1571
304,15,0.1523
308,15,0.1418
312,15,0.1301
316,15,0.1215
320,15,0.1177
324,15,0.1173
328,15,0.1187
332,15,0.1203
336,15,0.1206
340,15,0.1179
344,15,0.1128
348,15,0.1084
352,15,0.1090
356,15,0.1164
360,15,0.1289
364,15,0.1421
368,15,0.1528
372,15,0.1594
376,15,0.1624
380,15,0.1624
384,15,0.1601
388,15,0.1578
392,15,0.1586
396,15,0.1694
400,15,0.1965
404,15,0.2386
408,15,0.2859
412,15,0.3234
416,15,0.3398
420,15,0.3318
424,15,0.3052
428,15,0.2719
432,15,0.2443
436,15,0.2274
440,15,0.2269
444,15,0.2501
448,15,0.3001
452,15,0.3647
456,15,0.4175
460,15,0.4414
464,15,0.4409
468,15,0.4313
472,15,0.4223
476,15,0.4123
480,15,0.3972
484,15,0.3774
488,15,0.3588
492,15,0.3455
496,15,0.3393
500,15,0.3397
504,15,0.3449
508,15,0.3519
512,15,0.3581
516,15,0.3629
520,15,0.3661
524,15,0.3666
528,15,0.3620
532,15,0.3513
536,15,0.3362
540,15,0.3195
544,15,0.3037
548,15,0.2905
552,15,0.2819
556,15,0.2794
560,15,0.2832
564,15,0.2911
568,15,0.2982
572,15,0.3001
576,15,0.2963
580,15,0.2894
584,15,0.2823
588,15,0.2757
592,15,0.2685
596,15,0.2600
600,15,0.2512
604,15,0.2437
608,15,0.2380
612,15,0.2321
616,15,0.2236
620,15,0.2128
624,15,0.2026
628,15,0.1959
632,15,0.1932
636,15,0.1928
0,16,0.1719
4,16,0.1692
8,16,0.1635
12,16,0.1593
16,16,0.1577
20,16,0.1554
24,16,0.1484
28,16,0.1365
32,16,0.1241
36,16,0.1157
40,16,0.1127
44,16,0.1133
48,16,0.1152
52,16,0.1175
56,16,0.1208
60,16,0.1256
64,16,0.1312
68,16,0.1356
72,16,0.1371
76,16,0.1351
80,16,0.1306
84,16,0.1263
88,16,0.1260
92,16,0.1316
96,16,0.1425
100,16,0.1556
104,16,0.1681
108,16,0.1788
112,16,0.1887
116,16,0.1989
120,16,0.2089
124,16,0.2172
128,16,0.2228
132,16,0.2255
136,16,0.2244
140,16,0.2169
144,16,0.2024
148,16,0.1840
152,16,0.1683
156,16,0.1597
160,16,0.1569
164,16,0.1542
168,16,0.1473
172,16,0.1357
176,16,0.1226
180,16,0.1107
184,16,0.1018
188,16,0.0963
192,16,0.0942
196,16,0.0946
200,16,0.0967
204,16,0.1002
208,16,0.1045
212,16,0.1083
216,16,0.1104
220,16,0.1111
224,16,0.1119
228,16,0.1136
232,16,0.1158
236,16,0.1180
240,16,0.1211
244,16,0.1263
248,16,0.1339
252,16,0.1422
256,16,0.1481
260,16,0.1490
264,16,0.1444
268,16,0.1363
272,16,0.1278
276,16,0.1217
280,16,0.1202
284,16,0.1246
288,16,0.1344
292,16,0.1466
296,16,0.1568
300,16,0.1604
304,16,0.1558
308,16,0.1448
312,16,0.1325
316,16,0.1232
320,16,0.1188
324,16,0.1179
328,16,0.1188
332,16,0.1199
336,16,0.1197
340,16,0.1168
344,16,0.1118
348,16,0.1077
352,16,0.1085
356,16,0.1159
360,16,0.1281
364,16,0.1410
368,16,0.1514
372,16,0.1582
376,16,0.1617
380,16,0.1624
384,16,0.1606
388,16,0.1584
392,16,0.1589
396,16,0.1692
400,16,0.1959
404,16,0.2379
408,16,0.2857
412,16,0.3241
416,16,0.3415
420,16,0.3341
424,16,0.3066
428,16,0.2708
432,16,0.2399
436,16,0.2203
440,16,0.2193
444,16,0.2455
448,16,0.3014
452,16,0.3727
456,16,0.4298
460,16,0.4540
464,16,0.4508
468,16,0.4382
472,16,0.4275
476,16,0.4172
480,16,0.4023
484,16,0.3826
488,16,0.3640
492,16,0.3502
496,16,0.3437
500,16,0.3437
504,16,0.3487
508,16,0.3555
512,16,0.3614
516,16,0.3654
520,16,0.3675
524,16,0.3664
528,16,0.3600
532,16,0.3474
536,16,0.3306
540,16,0.3125
544,16,0.2958
548,16,0.2823
552,16,0.2737
556,16,0.2711
560,16,0.2746
564,16,0.2819
568,16,0.2887
572,16,0.2905
576,16,0.2868
580,16,0.2800
584,16,0.2731
588,16,0.2666
592,16,0.2595
596,16,0.2510
600,16,0.2421
604,16,0.2344
608,16,0.2284
612,16,0.2221
616,16,0.2136
620,16,0.2029
624,16,0.1930
628,16,0.1868
632,16,0.1845
636,16,0.1843
0,17,0.1709
4,17,0.1682
8,17,0.1625
12,17,0.1581
16,17,0.1564
20,17,0.1539
24,17,0.1466
28,17,0.1346
32,17,0.1223
36,17,0.1140
40,17,0.1111
44,17,0.1118
48,17,0.1139
52,17,0.1165
56,17,0.1204
60,17,0.1260
64,17,0.1324
68,17,0.1375
72,17,0.1396
76,17,0.1377
80,17,0.1329
84,17,0.1280
88,17,0.1269
92,17,0.1314
96,17,0.1413
100,17,0.1534
104,17,0.1655
108,17,0.1765
112,17,0.1874
116,17,0.1987
120,17,0.2095
124,17,0.2182
128,17,0.2239
132,17,0.2267
136,17,0.2259
140,17,0.2191
144,17,0.2054
148,17,0.1877
152,17,0.1725
156,17,0.1638
160,17,0.1603
164,17,0.1564
168,17,0.1482
172,17,0.1356
176,17,0.1218
180,17,0.1096
184,17,0.1004
188,17,0.0946
192,17,0.0923
196,17,0.0927
200,17,0.0951
204,17,0.0990
208,17,0.1038
212,17,0.1080
216,17,0.1103
220,17,0.1110
224,17,0.1118
228,17,0.1137
232,17,0.1164
236,17,0.1193
240,17,0.1229
244,17,0.1282
248,17,0.1356
252,17,0.1434
256,17,0.1489
260,17,0.1495
264,17,0.1448
268,17,0.1370
272,17,0.1287
276,17,0.1227
280,17,0.1212
284,17,0.1256
288,17,0.1357
292,17,0.1484
296,17,0.1593
300,17,0.1634
304,17,0.1589
308,17,0.1477
312,17,0.1348
316,17,0.1248
320,17,0.1199
324,17,0.1185
328,17,0.1189
332,17,0.1195
336,17,0.1189
340,17,0.1158
344,17,0.1109
348,17,0.1070
352,17,0.1081
356,17,0.1155
360,17,0.1274
364,17,0.1399
368,17,0.1500
372,17,0.1570
376,17,0.1610
380,17,0.1623
384,17,0.1611
388,17,0.1591
392,17,0.1594
396,17,0.1693
400,17,0.1957
404,17,0.2377
408,17,0.2858
412,17,0.3251
416,17,0.3435
420,17,0.3364
424,17,0.3082
428,17,0.2702
432,17,0.2364
436,17,0.2144
440,17,0.2133
444,17,0.2425
448,17,0.3041
452,17,0.3815
456,17,0.4422
460,17,0.4658
464,17,0.4590
468,17,0.4426
472,17,0.4295
476,17,0.4183
480,17,0.4034
484,17,0.3839
488,17,0.3651
492,17,0.3511
496,17,0.3441
500,17,0.3437
504,17,0.3485
508,17,0.3550
512,17,0.3603
516,17,0.3634
520,17,0.3643
524,17,0.3617
528,17,0.3536
532,17,0.3394
536,17,0.3212
540,17,0.3022
544,17,0.2851
548,17,0.2715
552,17,0.2629
556,17,0.2602
560,17,0.2633
564,17,0.2700
568,17,0.2762
572,17,0.2778
576,17,0.2742
580,17,0.2677
584,17,0.2610
588,17,0.2547
592,17,0.2478
596,17,0.2395
600,17,0.2307
604,17,0.2230
608,17,0.2167
612,17,0.2103
616,17,0.2017
620,17,0.1913
624,17,0.1819
628,17,0.1761
632,17,0.1741
636,17,0.1742
0,18,0.1700
4,18,0.1673
8,18,0.1616
12,18,0.1572
16,18,0.1553
20,18,0.1524
24,18,0.1449
28,18,0.1328
32,18,0.1206
36,18,0.1125
40,18,0.1098
44,18,0.1105
48,18,0.1127
52,18,0.1157
56,18,0.1202
60,18,0.1264
64,18,0.1335
68,18,0.1393
72,18,0.1419
76,18,0.1402
80,18,0.1351
84,18,0.1296
88,18,0.1277
92,18,0.1313
96,18,0.1401
100,18,0.1515
104,18,0.1632
108,18,0.1746
112,18,0.1865
116,18,0.1988
120,18,0.2105
124,18,0.2195
128,18,0.2252
132,18,0.2280
136,18,0.2274
140,18,0.2211
144,18,0.2082
148,18,0.1914
152,18,0.1767
156,18,0.1682
160,18,0.1640
164,18,0.1590
168,18,0.1493
172,18,0.1357
176,18,0.1213
180,18,0.1088
184,18,0.0992
188,18,0.0931
192,18,0.0907
196,18,0.0912
200,18,0.0938
204,18,0.0980
208,18,0.1032
212,18,0.1077
216,18,0.1102
220,18,0.1109
224,18,0.1117
228,18,0.1138
232,18,0.1171
236,18,0.1207
240,18,0.1247
244,18,0.1300
248,18,0.1370
252,18,0.1445
256,18,0.1495
260,18,0.1498
264,18,0.1451
268,18,0.1373
272,18,0.1293
276,18,0.1235
280,18,0.1220
284,18,0.1264
288,18,0.1366
292,18,0.1498
296,18,0.1612
300,18,0.1659
304,18,0.1616
308,18,0.1503
312,18,0.1369
316,18,0.1264
320,18,0.1210
324,18,0.1191
328,18,0.1190
332,18,0.1190
336,18,0.1179
340,18,0.1147
344,18,0.1100
348,18,0.1064
352,18,0.1077
356,18,0.1152
360,18,0.1269
364,18,0.1389
368,18,0.1487
372,18,0.1557
376,18,0.1602
380,18,0.1623
384,18,0.1615
388,18,0.1597
392,18,0.1600
396,18,0.1697
400,18,0.1958
404,18,0.2378
408,18,0.2864
412,18,0.3265
416,18,0.3457
420,18,0.3389
424,18,0.3099
428,18,0.2698
432,18,0.2335
436,18,0.2097
440,18,0.2086
444,18,0.2407
448,18,0.3077
452,18,0.3907
456,18,0.4542
460,18,0.4763
464,18,0.4650
468,18,0.4438
472,18,0.4277
476,18,0.4154
480,18,0.4003
484,18,0.3809
488,18,0.3621
492,18,0.3478
496,18,0.3404
500,18,0.3397
504,18,0.3441
508,18,0.3501
512,18,0.3548
516,18,0.3570
520,18,0.3566
524,18,0.3526
528,18,0.3431
532,18,0.3277
536,18,0.3085
540,18,0.2890
544,18,0.2717
548,18,0.2582
552,18,0.2498
556,18,0.2471
560,18,0.2497
564,18,0.2557
568,18,0.2612
572,18,0.2625
576,18,0.2590
580,18,0.2528
584,18,0.2464
588,18,0.2405
592,18,0.2338
596,18,0.2259
600,18,0.2173
604,18,0.2096
608,18,0.2033
612,18,0.1968
616,18,0.1884
620,18,0.1784
624,18,0.1695
628,18,0.1642
632,18,0.1626
636,18,0.1628
0,19,0.1691
4,19,0.1664
8,19,0.1608
12,19,0.1563
16,19,0.1542
20,19,0.1510
24,19,0.1432
28,19,0.1311
32,19,0.1191
36,19,0.1112
40,19,0.1086
44,19,0.1095
48,19,0.1118
52,19,0.1151
56,19,0.1200
60,19,0.1268
64,19,0.1346
68,19,0.1410
72,19,0.1440
76,19,0.1423
80,19,0.1371
84,19,0.1311
88,19,0.1284
92,19,0.1312
96,19,0.1391
100,19,0.1497
104,19,0.1613
108,19,0.1731
112,19,0.1859
116,19,0.1994
120,19,0.2118
124,19,0.2212
128,19,0.2268
132,19,0.2294
136,19,0.2287
140,19,0.2227
144,19,0.2106
148,19,0.1949
152,19,0.1811
156,19,0.1727
160,19,0.1680
164,19,0.1617
168,19,0.1507
172,19,0.1360
176,19,0.1210
180,19,0.1082
184,19,0.0983
188,19,0.0919
192,19,0.0893
196,19,0.0899
200,19,0.0927
204,19,0.0972
208,19,0.1027
212,19,0.1075
216,19,0.1101
220,19,0.1108
224,19,0.1117
228,19,0.1140
232,19,0.1179
236,19,0.1220
240,19,0.1263
244,19,0.1316
248,19,0.1383
252,19,0.1453
256,19,0.1499
260,19,0.1499
264,19,0.1451
268,19,0.1375
